[F2] training env filtered to 10/20 chronics (every 2th id held out for evaluation)
Initializing the distributed action 'mapper'... (takes a while with big action spaces)
[F2] training env filtered to 10/20 chronics (every 2th id held out for evaluation)
[F2] training env filtered to 10/20 chronics (every 2th id held out for evaluation)
[F2] training env filtered to 10/20 chronics (every 2th id held out for evaluation)
[F2] training env filtered to 10/20 chronics (every 2th id held out for evaluation)
[DTPO] it=91/150 step=909909 J_new=0.0053 kept mode=full gate=revert(1) cand=30.53% leaves=64 survival=100.00% best=100.00% std=0.0%
[DTPO] it=92/150 step=919908 J_new=0.0017 kept mode=leaf gate=accept cand=100.00% leaves=64 survival=100.00% best=100.00% std=0.0%
[DTPO] it=93/150 step=929907 J_new=0.0016 kept mode=leaf gate=accept cand=100.00% leaves=64 survival=100.00% best=100.00% std=0.0%
[DTPO] it=94/150 step=939906 J_new=0.0018 kept mode=leaf gate=accept cand=100.00% leaves=64 survival=100.00% best=100.00% std=0.0%
[DTPO] it=95/150 step=949905 J_new=0.0019 kept mode=leaf gate=accept cand=100.00% leaves=64 survival=100.00% best=100.00% std=0.0%
[DTPO] it=96/150 step=959904 J_new=0.0076 kept mode=full gate=revert(1) cand=30.51% leaves=64 survival=100.00% best=100.00% std=0.0%
[DTPO] it=97/150 step=969903 J_new=0.0024 kept mode=leaf gate=accept cand=100.00% leaves=64 survival=100.00% best=100.00% std=0.0%
[DTPO] it=98/150 step=979902 J_new=0.0027 kept mode=leaf gate=accept cand=100.00% leaves=64 survival=100.00% best=100.00% std=0.0%
[DTPO] it=99/150 step=989901 J_new=0.0030 kept mode=leaf gate=accept cand=100.00% leaves=64 survival=100.00% best=100.00% std=0.0%
[DTPO] it=100/150 step=999900 J_new=0.0032 kept mode=leaf gate=accept cand=100.00% leaves=64 survival=100.00% best=100.00% std=0.0%
[DTPO] it=101/150 step=1009899 J_new=0.0060 kept mode=full gate=accept cand=100.00% leaves=64 survival=100.00% best=100.00% std=0.0%
[DTPO] it=102/150 step=1019898 J_new=0.0064 kept mode=leaf gate=accept cand=100.00% leaves=64 survival=100.00% best=100.00% std=0.0%
[DTPO] it=103/150 step=1029897 J_new=0.0063 kept mode=leaf gate=accept cand=100.00% leaves=64 survival=100.00% best=100.00% std=0.0%
[DTPO] it=104/150 step=1039896 J_new=0.0054 kept mode=leaf gate=accept cand=100.00% leaves=64 survival=100.00% best=100.00% std=0.0%
[DTPO] it=105/150 step=1049895 J_new=0.0015 kept mode=leaf gate=accept cand=100.00% leaves=64 survival=100.00% best=100.00% std=0.0%
[DTPO] it=106/150 step=1059894 J_new=0.0030 kept mode=full gate=revert(1) cand=46.18% leaves=64 survival=100.00% best=100.00% std=0.0%
[DTPO] it=107/150 step=1069893 J_new=0.0010 kept mode=leaf gate=accept cand=100.00% leaves=64 survival=100.00% best=100.00% std=0.0%
[DTPO] it=108/150 step=1079892 J_new=0.0015 kept mode=leaf gate=accept cand=100.00% leaves=64 survival=100.00% best=100.00% std=0.0%
[DTPO] it=109/150 step=1089891 J_new=0.0019 kept mode=leaf gate=accept cand=100.00% leaves=64 survival=100.00% best=100.00% std=0.0%
[DTPO] it=110/150 step=1099890 J_new=0.0021 kept mode=leaf gate=accept cand=100.00% leaves=64 survival=100.00% best=100.00% std=0.0%
[DTPO] it=111/150 step=1109889 J_new=0.0036 kept mode=full gate=revert(1) cand=35.40% leaves=64 survival=100.00% best=100.00% std=0.0%
[DTPO] it=112/150 step=1119888 J_new=0.0027 kept mode=leaf gate=accept cand=100.00% leaves=64 survival=100.00% best=100.00% std=0.0%
[DTPO] it=113/150 step=1129887 J_new=0.0029 kept mode=leaf gate=accept cand=100.00% leaves=64 survival=100.00% best=100.00% std=0.0%
[DTPO] it=114/150 step=1139886 J_new=0.0023 kept mode=leaf gate=accept cand=100.00% leaves=64 survival=100.00% best=100.00% std=0.0%
[DTPO] it=115/150 step=1149885 J_new=0.0020 kept mode=leaf gate=accept cand=100.00% leaves=64 survival=100.00% best=100.00% std=0.0%
[DTPO] it=116/150 step=1159884 J_new=0.0033 kept mode=full gate=revert(1) cand=90.05% leaves=64 survival=100.00% best=100.00% std=0.0%
[DTPO] it=117/150 step=1169883 J_new=0.0008 kept mode=leaf gate=accept cand=100.00% leaves=64 survival=100.00% best=100.00% std=0.0%
[DTPO] it=118/150 step=1179882 J_new=0.0010 kept mode=leaf gate=accept cand=100.00% leaves=64 survival=100.00% best=100.00% std=0.0%
[DTPO] it=119/150 step=1189881 J_new=0.0011 kept mode=leaf gate=accept cand=100.00% leaves=64 survival=100.00% best=100.00% std=0.0%
[DTPO] it=120/150 step=1199880 J_new=0.0009 kept mode=leaf gate=accept cand=100.00% leaves=64 survival=100.00% best=100.00% std=0.0%
[DTPO] it=121/150 step=1209879 J_new=0.0022 kept mode=full gate=revert(1) cand=42.13% leaves=64 survival=100.00% best=100.00% std=0.0%
