Detected IPython. Loading juliacall extension. See https://juliapy.github.io/PythonCall.jl/stable/compat/#IPython
[F2] training env filtered to 753/1004 chronics (every 4th id held out for evaluation)
Initializing the distributed action 'mapper'... (takes a while with big action spaces)
[F2] training env filtered to 753/1004 chronics (every 4th id held out for evaluation)
[F2] training env filtered to 753/1004 chronics (every 4th id held out for evaluation)
[F2] training env filtered to 753/1004 chronics (every 4th id held out for evaluation)
[F2] training env filtered to 753/1004 chronics (every 4th id held out for evaluation)
[DTPO] it=116/150 step=1159884 J_new=0.1154 kept mode=full gate=revert(5) cand=16.97% leaves=16 survival=77.99% best=77.99% std=31.8%
[DTPO] it=117/150 step=1169883 J_new=0.1143 kept mode=full gate=revert(6) cand=20.30% leaves=16 survival=77.99% best=77.99% std=31.8%
[DTPO] it=118/150 step=1179882 J_new=0.2456 kept mode=full gate=revert(7) cand=20.31% leaves=16 survival=77.99% best=77.99% std=31.8%
[DTPO] it=119/150 step=1189881 J_new=0.2029 kept mode=full gate=revert(8) cand=19.77% leaves=16 survival=77.99% best=77.99% std=31.8%
[DTPO] it=120/150 step=1199880 J_new=0.0843 kept mode=full gate=accept cand=77.99% leaves=16 survival=77.99% best=77.99% std=31.8%
[DTPO] it=121/150 step=1209879 J_new=0.1008 kept mode=full gate=revert(1) cand=20.31% leaves=16 survival=77.99% best=77.99% std=31.8%
[DTPO] it=122/150 step=1219878 J_new=0.0414 kept mode=full gate=accept cand=95.00% leaves=16 survival=95.00% best=95.00% std=21.8%
[DTPO] it=123/150 step=1229877 J_new=0.0616 kept mode=full gate=revert(1) cand=21.46% leaves=16 survival=95.00% best=95.00% std=21.8%
[DTPO] it=124/150 step=1239876 J_new=0.0368 kept mode=full gate=accept cand=95.00% leaves=16 survival=95.00% best=95.00% std=21.8%
[DTPO] it=125/150 step=1249875 J_new=0.1402 kept mode=full gate=revert(1) cand=20.31% leaves=16 survival=95.00% best=95.00% std=21.8%
