Initializing the distributed action 'mapper'... (takes a while with big action spaces)
[DTPO] it=139/150 step=1389861 J_new=0.0000 kept mode=leaf gate=revert(12) cand=57.54% leaves=32 survival=65.93% best=65.93% std=32.5%
[DTPO] it=140/150 step=1399860 J_new=-0.0001 revert mode=leaf gate=hold cand=65.93% leaves=32 survival=65.93% best=65.93% std=32.5%
[DTPO] it=141/150 step=1409859 J_new=0.0012 kept mode=full gate=revert(13) cand=54.73% leaves=32 survival=65.93% best=65.93% std=32.5%
[DTPO] it=142/150 step=1419858 J_new=0.0003 kept mode=leaf gate=revert(14) cand=41.51% leaves=32 survival=65.93% best=65.93% std=32.5%
[DTPO] it=143/150 step=1429857 J_new=0.0007 kept mode=leaf gate=revert(15) cand=44.63% leaves=32 survival=65.93% best=65.93% std=32.5%
[DTPO] it=144/150 step=1439856 J_new=0.0008 kept mode=leaf gate=revert(16) cand=51.02% leaves=32 survival=65.93% best=65.93% std=32.5%
[DTPO] it=145/150 step=1449855 J_new=0.0007 kept mode=leaf gate=revert(17) cand=45.40% leaves=32 survival=65.93% best=65.93% std=32.5%
[DTPO] it=146/150 step=1459854 J_new=0.0027 kept mode=full gate=revert(18) cand=48.72% leaves=32 survival=65.93% best=65.93% std=32.5%
[DTPO] it=147/150 step=1469853 J_new=0.0002 kept mode=leaf gate=revert(19) cand=55.52% leaves=32 survival=65.93% best=65.93% std=32.5%
[DTPO] it=148/150 step=1479852 J_new=0.0006 kept mode=leaf gate=revert(20) cand=52.38% leaves=32 survival=65.93% best=65.93% std=32.5%
[DTPO] it=149/150 step=1489851 J_new=0.0006 kept mode=leaf gate=revert(21) cand=50.38% leaves=32 survival=65.93% best=65.93% std=32.5%
[DTPO] it=150/150 step=1499850 J_new=0.0009 kept mode=leaf gate=revert(22) cand=53.85% leaves=32 survival=65.93% best=65.93% std=32.5%
[DTPO] stored 5 candidate trees for final selection (cheap survivals: ['65.9%', '59.8%', '59.3%', '58.4%', '57.5%']). Run dtpo_select.py --ckpt <ckpt> --episodes 100 to pick the honest best.
